motif	RBP	length	site1(A)	site1(C)	site1(G)	site1(U)	site2(A)	site2(C)	site2(G)	site2(U)	site3(A)	site3(C)	site3(G)	site3(U)	site4(A)	site4(C)	site4(G)	site4(U)	site5(A)	site5(C)	site5(G)	site5(U)	site6(A)	site6(C)	site6(G)	site6(U)	site7(A)	site7(C)	site7(G)	site7(U)	site8(A)	site8(C)	site8(G)	site8(U)	site9(A)	site9(C)	site9(G)	site9(U)	site10(A)	site10(C)	site10(G)	site10(U)	site11(A)	site11(C)	site11(G)	site11(U)	site12(A)	site12(C)	site12(G)	site12(U)	site13(A)	site13(C)	site13(G)	site13(U)	site14(A)	site14(C)	site14(G)	site14(U)	site15(A)	site15(C)	site15(G)	site15(U)	site16(A)	site16(C)	site16(G)	site16(U)	site17(A)	site17(C)	site17(G)	site17(U)	site18(A)	site18(C)	site18(G)	site18(U)	site19(A)	site19(C)	site19(G)	site19(U)	site20(A)	site20(C)	site20(G)	site20(U)	site21(A)	site21(C)	site21(G)	site21(U)	site22(A)	site22(C)	site22(G)	site22(U)	site23(A)	site23(C)	site23(G)	site23(U)	site24(A)	site24(C)	site24(G)	site24(U)	site25(A)	site25(C)	site25(G)	site25(U)	site26(A)	site26(C)	site26(G)	site26(U)	site27(A)	site27(C)	site27(G)	site27(U)	site28(A)	site28(C)	site28(G)	site28(U)	site29(A)	site29(C)	site29(G)	site29(U)	site30(A)	site30(C)	site30(G)	site30(U)	site31(A)	site31(C)	site31(G)	site31(U)	site32(A)	site32(C)	site32(G)	site32(U)	site33(A)	site33(C)	site33(G)	site33(U)	site34(A)	site34(C)	site34(G)	site34(U)	site35(A)	site35(C)	site35(G)	site35(U)	site36(A)	site36(C)	site36(G)	site36(U)	site37(A)	site37(C)	site37(G)	site37(U)	site38(A)	site38(C)	site38(G)	site38(U)	site39(A)	site39(C)	site39(G)	site39(U)	site40(A)	site40(C)	site40(G)	site40(U)
motif0406	HNRNPA2B1	7	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0																																																																																																																																				
motif0407	HNRNPA2B1	7	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0																																																																																																																																				
motif0408	HNRNPA2B1	8	0	0.3862	0	0.6138	0	1	0	0	0	0	0	1	0	0	1	0	0	0.4195	0	0.5805	0	1	0	0	0	0	0	1	0	0.4176	0.5824	0																																																																																																																																
motif0409	HNRNPA2B1	10	0	0.4568	0.5432	0	0.202	0.4143	0.3836	0.0001	0	0	1	0	0	0.4936	0.5064	0	0	0.9999	0	0.0001	0	0.418	0.5818	0.0002	0	0.4499	0.5496	0.0005	0	0.4461	0.5537	0.0002	0	0.3352	0.6648	0	0	0.6155	0.3845	0																																																																																																																								
motif0410	HNRNPA2B1	9	0.5036	0	0	0.4964	0.0007	0	0.9993	0	0.4488	0	0.5511	0.0001	0.7097	0	0.2903	0	0.4402	0	0.5597	0	0.4091	0.4007	0.1902	0	0	0	0	1	0	0	1	0	0.0052	0	0.9948	0																																																																																																																												
motif0411	HNRNPA2B1	8	0	1	0	0	0	0	0	1	0	0	0.5959	0.4041	0	0.5066	0	0.4934	0	0.5341	0	0.4659	0	1	0	0	1	0	0	0	0	0	1	0																																																																																																																																
motif0412	HNRNPA2B1	8	0	1	0	0	0	0	0	1	0	0	0.6987	0.3013	0	0.6698	0	0.3302	0	0	0	1	0	1	0	0	0.4195	0	0	0.5805	0	0	1	0																																																																																																																																
motif0413	HNRNPA2B1	7	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0.7898	0.2102	0	0	0	1	0	0	0.1392	0.8608																																																																																																																																				
motif0414	HNRNPA2B1	8	0	0	0.5154	0.4846	0	0	1	0	0.5689	0	0	0.4311	0	0	0.878	0.122	0	0	1	0	0	1	0	0	0.5339	0	0	0.4661	0	0	1	0																																																																																																																																
motif0415	HNRNPA2B1	8	0	1	0	0	0	0.5587	0	0.4413	0	0	0	1	0	0.5563	0	0.4437	0	0.5212	0	0.4788	0	1	0	0	0	0	0	1	0	1	0	0																																																																																																																																
motif0416	HNRNPA2B1	8	0.1007	0	0.8993	0	0	1	0	0	0.4188	0	0	0.5812	0	0	1	0	0	0.6051	0.3949	0	1	0	0	0	0	0	1	0	0	0	0.6017	0.3983																																																																																																																																
motif0417	HNRNPA2B1	8	0.4999	0	0	0.5001	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0.6474	0.3526	0	0	1	0	0.7064	0	0.2936	0																																																																																																																																
motif0418	HNRNPA2B1	8	0	1	0	0	0	0.5587	0	0.4413	0	0	0	1	0	0.5563	0	0.4437	0	0.5212	0	0.4788	0	1	0	0	0	0	0	1	0	1	0	0																																																																																																																																
motif0419	HNRNPA2B1	8	0.1007	0	0.8993	0	0	1	0	0	0.4188	0	0	0.5812	0	0	1	0	0	0.6051	0.3949	0	1	0	0	0	0	0	1	0	0	0	0.6017	0.3983																																																																																																																																
motif0420	HNRNPA2B1	8	0.4999	0	0	0.5001	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0.6474	0.3526	0	0	1	0	0.7064	0	0.2936	0																																																																																																																																
motif0421	HNRNPC	8	0	0	0	1	0	0	0	1	0	0	0	1	0	0.4896	0.5104	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0.2887	0	0.7112																																																																																																																																
motif0422	HNRNPC	10	0	0	0	1	0.384	0	0	0.616	0.3904	0.1495	0.1588	0.3013	0	0	0	1	0.1835	0.0753	0.2261	0.5151	0	0	0	1	1	0	0	0	0	0.0105	0	0.9895	0.2201	0	0	0.7799	0	0	0	1																																																																																																																								
motif0423	HNRNPC	8	0.0032	0.5344	0.0196	0.4428	0.0004	0.9994	0	0.0001	0.5555	0	0.0017	0.4427	0.0002	0.0002	0.9995	0.0002	0.0002	0.5075	0.4922	0.0001	0.0036	0.9922	0.0038	0.0003	0.3417	0	0.0001	0.6582	0.0001	0	0.9996	0.0003																																																																																																																																
motif0424	HNRNPC	10	0.0004	0	0.9996	0	0.7289	0	0.2711	0	0	0	1	0	0.2978	0	0.7021	0.0001	0.7387	0.2583	0	0.003	0.4603	0	0.3912	0.1485	0.0003	0	0.9997	0	0.6927	0	0.3064	0.0009	0.4255	0.0001	0.5744	0	0	0.2461	0.6354	0.1185																																																																																																																								
motif0425	HNRNPC	10	0	0.5055	0	0.4945	0	0.4191	0	0.5809	0.4707	0	0.5293	0	0	1	0	0	0	0.3043	0	0.6957	0.0179	0.5463	0.4358	0	0	0	0	1	0	0	1	0	0	0.4965	0	0.5035	0	0.4022	0	0.5978																																																																																																																								
motif0426	HNRNPC	9	0.5387	0	0.4613	0	0.1582	0.1455	0.6876	0.0087	0.4263	0.0002	0.2838	0.2897	0.0139	0	0.9857	0.0004	0	0.8705	0.1292	0.0002	0.5988	0	0.0002	0.401	0.0107	0	0.9893	0	0	0.0039	0.4467	0.5494	0	0	1	0																																																																																																																												
motif0427	HNRNPC	10	0.1837	0	0.8152	0.0011	0.2433	0	0.7567	0	0.4681	0.0003	0.5316	0	0.082	0.3992	0.1819	0.3369	0	0.4776	0	0.5224	0.3212	0.3269	0.0532	0.2987	0	1	0	0	1	0	0	0	0	0	1	0	0.2071	0	0.7929	0																																																																																																																								
motif0428	HNRNPC	8	0	0.5477	0.4523	0	0	1	0	0	0.4807	0.0681	0	0.4512	0	0	1	0	0	0.4962	0.5038	0	0	1	0	0	0	0	0.0001	0.9999	0	0	1	0																																																																																																																																
motif0429	HNRNPC	8	0	0	1	0	0	1	0	0	0.4606	0	0	0.5394	0	0	1	0	0	0	0.3858	0.6142	0	0	1	0	0.056	0	0.944	0	0	0.4889	0	0.5111																																																																																																																																
motif0430	HNRNPC	8	0	0	1	0	0	0	1	0	0.8474	0	0.1526	0	0	0	1	0	0	0	0.3788	0.6212	0	0	1	0	0	0.3855	0.6145	0	0.7709	0	0.2291	0																																																																																																																																
motif0431	HNRNPC	10	0	0	0	1	0.5038	0	0	0.4962	0.4572	0	0	0.5428	0.4322	0	0	0.5678	0.3683	0	0	0.6317	0.5086	0.187	0.3043	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1																																																																																																																								
motif0432	HNRNPC	16	0.0573	0.2853	0.5952	0.0622	0.1804	0.3099	0.3403	0.1694	0.0786	0.6134	0.246	0.062	0.034	0.9084	0.038	0.0196	0.7027	0.0438	0.0846	0.1689	0.0263	0.0487	0.8849	0.0401	0.0372	0.6653	0.2631	0.0343	0.0997	0.771	0.057	0.0723	0.1836	0.1548	0.1432	0.5184	0.0382	0.0581	0.841	0.0628	0.1214	0.0704	0.727	0.0811	0.1176	0.2276	0.5832	0.0716	0.0914	0.5201	0.3245	0.064	0.3129	0.1793	0.2663	0.2415	0.2794	0.1994	0.455	0.0662	0.0946	0.5691	0.3049	0.0314																																																																																																
motif0433	HNRNPC	8	0	0	1	0	0	0.3093	0.3206	0.3701	0.3481	0	0.2618	0.39	0	1	0	0	1	0	0	0	0	0.3494	0.6505	0	0	0	0	1	0	0	1	0																																																																																																																																
motif0434	HNRNPC	10	0	0	1	0	0.5301	0	0.4698	0.0001	0	0.5815	0.414	0.0045	0.9501	0	0.0495	0.0004	0.0001	0.0001	0.9999	0	0.5863	0	0.4135	0.0001	0.4685	0	0.5315	0	0	0.4701	0	0.5299	0	0.3959	0	0.604	0	0.3966	0	0.6034																																																																																																																								
motif0435	HNRNPC	8	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.1855	0.8145	0	0.5589	0.4411	0	0.3028	0	0	0.6972	0	0	0	1	0	0	0	1																																																																																																																																
motif0436	HNRNPC	8	0	0.3801	0	0.6199	0.0094	0.2679	0.2582	0.4646	0	1	0	0	0	0	0	1	0	0.5447	0.4553	0	0	0	0	1	0	0	1	0	0	0	0	1																																																																																																																																
motif0437	HNRNPC	10	0	0.4859	0.15	0.364	0	0.6421	0	0.3579	0	0.4408	0.0022	0.557	0	0.9978	0	0.0022	0.3852	0.0624	0.0124	0.5401	0.0793	0.2618	0.6588	0	0.0028	0.94	0.0573	0	0	1	0	0	0	0.2143	0	0.7857	0	0.7822	0.2175	0.0002																																																																																																																								
motif0438	HNRNPC	8	0.6142	0	0.3858	0	0	0.071	0	0.929	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0.4042	0	0.5958																																																																																																																																
motif0439	HNRNPC	10	0	0	0.9935	0.0065	0.3936	0.026	0.4711	0.1094	0.4261	0.1364	0.3598	0.0778	0.3965	0	0.3617	0.2418	0	0	0.9998	0.0002	0	0.4676	0.5324	0	0.6926	0	0.0002	0.3072	0	0	1	0	0.4605	0	0.5392	0.0003	0	0	1	0																																																																																																																								
motif0440	HNRNPC	8	0	0	0	1	0	0	1	0	0	0	0	1	0	0.383	0	0.617	0.5715	0	0.4285	0	0	1	0	0	0	1	0	0	0	0.4429	0	0.5571																																																																																																																																
motif0441	HNRNPC	8	0	0	0	1	0.2671	0	0	0.7329	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1																																																																																																																																
motif0442	HNRNPC	10	0	0	0	1	0	1	0	0	0	0.4348	0	0.5652	0	0.2993	0	0.7007	0	0.3809	0	0.6191	0	1	0	0	0	0.301	0	0.699	0	0.4584	0	0.5416	0	0.4322	0	0.5678	0	0.4271	0	0.5729																																																																																																																								
motif0443	HNRNPC	10	0	0	0	1	0	0	0	1	0	0	0	1	0.4101	0.1848	0.2284	0.1767	0.4666	0	0	0.5334	0.3605	0	0.287	0.3525	0	0	0	1	0.6141	0	0	0.3859	0	0	0	1	0	0	0	1																																																																																																																								
motif0444	HNRNPC	10	0.0003	0.0001	0.9996	0	0.6776	0	0.3224	0	0	0	0.9999	0	0.3616	0	0.6381	0.0003	0.5268	0.198	0.0976	0.1777	0.4749	0	0.525	0.0001	0.0002	0	0.9998	0	0.7365	0	0.2635	0	0.0721	0	0.9279	0	0	0.2606	0.5359	0.2035																																																																																																																								
motif0445	HNRNPC	10	0	0.5354	0.0002	0.4644	0	0.0067	0	0.9933	0.0001	0.2353	0.2662	0.4985	0.0057	0.2857	0.1632	0.5455	0	0.9999	0	0.0001	0	0.0002	0	0.9998	0	0.3137	0.3028	0.3834	0	0	0	1	0	0.547	0.4529	0	0	0	0.0005	0.9995																																																																																																																								
motif0446	HNRNPC	9	0.5359	0	0.403	0.0611	0.2822	0.0064	0.7114	0	0	0.0001	0.5193	0.4806	0.0578	0.0616	0.8797	0.0009	0	0.8941	0.1057	0.0001	0.5557	0	0.0001	0.4442	0.0013	0.0003	0.9983	0	0	0.0013	0.46	0.5387	0	0	1	0																																																																																																																												
motif0447	HNRNPC	8	0	0	0	1	0.1867	0	0	0.8133	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1																																																																																																																																
motif0448	HNRNPC	10	0	0.6365	0	0.3634	0	1	0	0	0.3344	0	0	0.6656	0	1	0	0	0	0.9999	0	0.0001	0.68	0.3184	0.0016	0	0	0.2941	0	0.7059	0.1104	0.6544	0.2353	0	0.2059	0.3631	0	0.431	0	0.6009	0	0.3991																																																																																																																								
motif0449	HNRNPC	10	0.3672	0	0.6327	0.0001	0.0001	0	0.9998	0	0.5219	0.0045	0.4736	0	0.1533	0.3063	0.367	0.1733	0	0.6458	0	0.3542	0.3576	0.1985	0.1042	0.3397	0	0.7162	0.2837	0.0001	1	0	0	0	0	0	1	0	0.0362	0	0.9637	0																																																																																																																								
motif0450	HNRNPC	10	0	0	0.3787	0.6213	0	0	0.0001	0.9999	0.0001	0	0.0001	0.9998	0	0	0	1	0	0	1	0	0	0	0	1	0.1873	0	0.3273	0.4853	0	0.0011	0.2823	0.7167	0.1683	0.1273	0.3068	0.3976	0	0	0.3197	0.6803																																																																																																																								
motif0451	HNRNPC	8	0	0	0	1	0	0.3149	0	0.6851	0	0	0	1	0	1	0	0	0	0	0	1	0	0.3405	0	0.6595	0	0	0	1	0	0	0	1																																																																																																																																
motif0452	HNRNPC	10	0	0	0	1	0	0	0	1	0	0	0	1	0.5662	0	0.4336	0.0002	0.3457	0	0	0.6542	0.2867	0.149	0.2026	0.3617	0	0	0	1	0.4212	0	0.2976	0.2812	0	0	0	1	0	0	0	1																																																																																																																								
motif0453	HNRNPC	8	0.0165	0.5677	0	0.4158	0	0.9999	0	0.0001	0.5698	0.0002	0.0008	0.4292	0.0001	0	0.9998	0.0002	0.0005	0.531	0.4684	0.0001	0.005	0.9947	0.0001	0.0001	0.3651	0.0001	0.0001	0.6347	0.0001	0	0.9997	0.0003																																																																																																																																
motif0454	HNRNPC	9	0.0001	0	0.9999	0	0.686	0	0.314	0	0	0	1	0	0.4264	0	0.5736	0	0.5887	0.2322	0.0001	0.179	0.4925	0	0.5074	0.0001	0.0001	0	0.9999	0	0.7438	0	0.2562	0	0.0003	0.0001	0.9995	0																																																																																																																												
motif0455	HNRNPC	10	0	0.7185	0	0.2815	0	1	0	0	0.8846	0	0.1154	0	0	1	0	0	0	0.4652	0	0.5348	0.2168	0.4899	0.2934	0	0	0.3891	0	0.6109	0.3712	0	0.6288	0	0	0.705	0	0.295	0	0.5305	0	0.4695																																																																																																																								
motif0456	HNRNPC	9	0.5143	0	0.4857	0	0.1387	0.4359	0.4255	0	0.4857	0	0.1121	0.4021	0.0002	0	0.9998	0	0.0198	0.9801	0	0.0001	0.5473	0	0	0.4526	0.0002	0	0.9998	0	0	0	0.4258	0.5742	0.0001	0	0.9999	0																																																																																																																												
motif0457	HNRNPC	8	0	0	0	1	0.3188	0	0	0.6812	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1																																																																																																																																
motif0458	HNRNPC	10	0.0013	0	0.9987	0	0	0	1	0	0.4795	0	0.5205	0	0.2109	0.2801	0.368	0.1411	0	0.5152	0	0.4848	0.3601	0	0.314	0.3258	0	0.5596	0.4403	0	1	0	0	0	0	0	1	0	0.4045	0	0.5955	0																																																																																																																								
motif0459	HNRNPC	10	0	0.6977	0	0.3023	0	0	0	1	0	0.1492	0.3066	0.5442	0.0288	0.2788	0.1164	0.5759	0	1	0	0	0	0	0	0.9999	0	0.3376	0.3212	0.3412	0	0	0	1	0	0.5303	0.3524	0.1172	0	0	0	1																																																																																																																								
motif0460	HNRNPC	10	0	0	0.0016	0.9984	0	0	0.2289	0.7711	0	0	0	1	0	0	0	1	0	0.3843	0.6157	0	0.0002	0.3445	0.0006	0.6547	0.096	0	0.0769	0.8272	0	0	0.351	0.649	0	0.18	0.2098	0.6103	0	0	0.2566	0.7434																																																																																																																								
motif0461	HNRNPC	7	0	0	0	1	0.4123	0	0.5877	0	0	0.9999	0	0.0001	1	0	0	0	0	0	1	0	0	0	0	1	0.0002	0	0.9998	0																																																																																																																																				
motif0462	HNRNPC	7	0	0	0	1	0	0	1	0	0	0.5495	0.328	0.1225	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0																																																																																																																																				
