motif	RBP	length	site1(A)	site1(C)	site1(G)	site1(U)	site2(A)	site2(C)	site2(G)	site2(U)	site3(A)	site3(C)	site3(G)	site3(U)	site4(A)	site4(C)	site4(G)	site4(U)	site5(A)	site5(C)	site5(G)	site5(U)	site6(A)	site6(C)	site6(G)	site6(U)	site7(A)	site7(C)	site7(G)	site7(U)	site8(A)	site8(C)	site8(G)	site8(U)	site9(A)	site9(C)	site9(G)	site9(U)	site10(A)	site10(C)	site10(G)	site10(U)	site11(A)	site11(C)	site11(G)	site11(U)	site12(A)	site12(C)	site12(G)	site12(U)	site13(A)	site13(C)	site13(G)	site13(U)	site14(A)	site14(C)	site14(G)	site14(U)	site15(A)	site15(C)	site15(G)	site15(U)	site16(A)	site16(C)	site16(G)	site16(U)	site17(A)	site17(C)	site17(G)	site17(U)	site18(A)	site18(C)	site18(G)	site18(U)	site19(A)	site19(C)	site19(G)	site19(U)	site20(A)	site20(C)	site20(G)	site20(U)	site21(A)	site21(C)	site21(G)	site21(U)	site22(A)	site22(C)	site22(G)	site22(U)	site23(A)	site23(C)	site23(G)	site23(U)	site24(A)	site24(C)	site24(G)	site24(U)	site25(A)	site25(C)	site25(G)	site25(U)	site26(A)	site26(C)	site26(G)	site26(U)	site27(A)	site27(C)	site27(G)	site27(U)	site28(A)	site28(C)	site28(G)	site28(U)	site29(A)	site29(C)	site29(G)	site29(U)	site30(A)	site30(C)	site30(G)	site30(U)	site31(A)	site31(C)	site31(G)	site31(U)	site32(A)	site32(C)	site32(G)	site32(U)	site33(A)	site33(C)	site33(G)	site33(U)	site34(A)	site34(C)	site34(G)	site34(U)	site35(A)	site35(C)	site35(G)	site35(U)	site36(A)	site36(C)	site36(G)	site36(U)	site37(A)	site37(C)	site37(G)	site37(U)	site38(A)	site38(C)	site38(G)	site38(U)	site39(A)	site39(C)	site39(G)	site39(U)	site40(A)	site40(C)	site40(G)	site40(U)
motif0708	NOP58	8	0.7042	0.2958	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0.58	0.0001	0.4199	0	1	0	0	0	1	0	0	0	1	0	0	0																																																																																																																																
motif0709	NOP58	8	0	1	0	0	0.5531	0	0	0.4468	0	0	1	0	0.1631	0.8369	0	0	1	0	0	0	0	0.2245	0.7755	0	0	1	0	0	0	0.585	0	0.415																																																																																																																																
motif0710	NOP58	8	0	1	0	0	0.4279	0.0029	0	0.5691	0	0	1	0	0.7028	0	0	0.2972	0	0	1	0	0	0.3954	0.6046	0	1	0	0	0	0.131	0.0084	0.8606	0																																																																																																																																
motif0711	NOP58	8	0	1	0	0	0.3604	0	0	0.6396	0.2375	0	0	0.7625	0	1	0	0	0.4769	0	0	0.5231	0.0019	0.9977	0	0.0005	0	1	0	0	1	0	0	0																																																																																																																																
motif0712	NOP58	8	0.4814	0	0.5186	0	0.9998	0	0	0.0001	0.1698	0	0	0.8302	0.0001	0	0.9999	0	0.9998	0.0001	0	0.0001	0	0	0	1	0	0	1	0	0	0	0.3916	0.6084																																																																																																																																
motif0713	NOP58	8	0.2897	0.7103	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0.9999	0	0.5338	0	0.4662	0	1	0	0	0	0.4697	0.5303	0	0																																																																																																																																
motif0714	NUDT21	10	0.599	0	0	0.401	0	0	1	0	0.4678	0	0.5322	0	1	0	0	0	0	0	1	0	0.363	0.3246	0.3124	0	0.6876	0	0	0.3124	0	0	1	0	0.3558	0.2702	0.3739	0	0.7647	0	0	0.2353																																																																																																																								
motif0715	NUDT21	10	0	0.6013	0.3987	0	0	0.7623	0.2376	0	0	0.4193	0.4241	0.1567	0	0.84	0.16	0	0.3054	0.3747	0.3199	0	0	0	0.9934	0.0066	0	0.9181	0.0819	0	0	0.7867	0.2133	0	0	0.4908	0.372	0.1372	0	0.8971	0.1029	0																																																																																																																								
motif0716	NUDT21	7	0.0349	0	0.9649	0.0002	0.0003	0.0002	0.9993	0.0002	0.9998	0.0001	0	0.0001	0	1	0	0	0	0	0	1	0	0	1	0	0.1313	0	0.4354	0.4332																																																																																																																																				
motif0717	NUDT21	8	0.4609	0	0	0.5391	0	0	1	0	0.2783	0.3587	0.363	0	1	0	0	0	0	0	1	0	0	0.9062	0.0938	0	0	0	0	1	0	0	1	0																																																																																																																																
motif0718	NUDT21	8	0	0.628	0	0.372	0	1	0	0	0	0.9783	0	0.0217	0.2265	0	0	0.7735	0	1	0	0	0	0.8216	0	0.1784	0	0.5279	0	0.4721	0	1	0	0																																																																																																																																
motif0719	NUDT21	8	0	1	0	0	0.5915	0	0	0.4085	0	0	1	0	0.4948	0	0	0.5052	0	0	0.6486	0.3514	0	1	0	0	0	0	0	1	0	0	1	0																																																																																																																																
motif0720	NUDT21	8	0.0538	0.9462	0	0	0	1	0	0	0	0	0	1	0	0	0.2855	0.7145	0	0.6076	0	0.3924	0	1	0	0	0	0.57	0	0.43	0	0	0	1																																																																																																																																
motif0721	NUDT21	8	0	0.7915	0	0.2085	0	1	0	0	0	0.6438	0	0.3562	0	0	0	1	0	1	0	0	0	0.5585	0	0.4415	0	0.6942	0	0.3058	0	1	0	0																																																																																																																																
motif0722	NUDT21	8	0	1	0	0	0.5581	0	0	0.4419	0	0.4827	0.5173	0	1	0	0	0	0	0	1	0	0	0.9999	0	0	0.5309	0	0	0.4691	0	0	1	0																																																																																																																																
motif0723	NUDT21	10	0.0007	0.6446	0.3547	0	0.5307	0	0	0.4693	0	0	1	0	0.368	0.0001	0.6319	0	0.6704	0.0054	0	0.3242	0.1162	0.1325	0.6586	0.0927	0	0.7011	0.2989	0	0	0	0	1	0	0	1	0	0.2064	0.2785	0.5151	0																																																																																																																								
motif0724	NUDT21	8	0	1	0	0	0.5678	0	0	0.4322	0	0	1	0	0.2615	0.1002	0.3283	0.31	0.0861	0	0.9139	0	0	0.9999	0	0	0	0	0	1	0	0	1	0																																																																																																																																
motif0725	PTBP1	10	0.0001	0.5347	0.0484	0.4168	0	0.8483	0.0001	0.1516	0.0005	0.1225	0	0.877	0	0.4477	0.0521	0.5001	0	0.7905	0.0001	0.2094	0.0001	0.1219	0	0.878	0	0.9996	0.0001	0.0002	0.0001	0.4372	0	0.5627	0	0.372	0.0372	0.5908	0	0.8377	0.0001	0.1623																																																																																																																								
motif0726	PTBP1	7	0	1	0	0	0	1	0	0	0	0	0	1	0	0.2118	0.3464	0.4418	0	1	0	0	0	1	0	0	0	0	0	1																																																																																																																																				
motif0727	PTBP1	7	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1																																																																																																																																				
motif0728	PTBP1	9	0	0.9999	0.0001	0	0.0164	0	0	0.9836	0.0001	0.3404	0.2829	0.3766	0	0.9999	0.0001	0	0.0002	0.2296	0	0.7702	0	0.9983	0.0017	0	0.0002	0.255	0	0.7448	0	0.675	0.325	0	0.0009	0.517	0	0.4821																																																																																																																												
motif0729	PTBP1	7	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1																																																																																																																																				
motif0730	PTBP1	7	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0.2291	0.358	0.4128	0	1	0	0																																																																																																																																				
motif0731	PTBP1	8	0	0	0.43	0.57	0	1	0	0	0	0	0.0008	0.9992	0	0	0.459	0.541	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0.1072	0.8928																																																																																																																																
motif0732	PTBP1	9	0	0.9999	0.0001	0	0.0164	0	0	0.9836	0.0001	0.3404	0.2829	0.3766	0	0.9999	0.0001	0	0.0002	0.2296	0	0.7702	0	0.9983	0.0017	0	0.0002	0.255	0	0.7448	0	0.675	0.325	0	0.0009	0.517	0	0.4821																																																																																																																												
motif0733	PTBP1	7	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0.2291	0.358	0.4128	0	1	0	0																																																																																																																																				
motif0734	PTBP1	8	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0.3344	0.6643	0.0013	0.0002	0.9967	0.001	0.0022	0.0986	0.2652	0.0247	0.6115	0.0035	0.39	0.4489	0.1576																																																																																																																																
motif0735	PTBP1	7	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1																																																																																																																																				
motif0736	PTBP1	8	0	0	0.2079	0.7921	0	0	0.2382	0.7618	0	0	0.1755	0.8245	0	0	0.1518	0.8482	0	0	0.2264	0.7736	0	1	0	0	0	1	0	0	0	1	0	0																																																																																																																																
motif0737	PTBP1	9	0	0.9999	0.0001	0	0.0164	0	0	0.9836	0.0001	0.3404	0.2829	0.3766	0	0.9999	0.0001	0	0.0002	0.2296	0	0.7702	0	0.9983	0.0017	0	0.0002	0.255	0	0.7448	0	0.675	0.325	0	0.0009	0.517	0	0.4821																																																																																																																												
motif0738	PTBP1	8	0	0	0.43	0.57	0	1	0	0	0	0	0.0008	0.9992	0	0	0.459	0.541	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0.1072	0.8928																																																																																																																																
motif0739	PTBP1	7	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1																																																																																																																																				
motif0740	PTBP1	8	0	0	0.5474	0.4526	0.3934	0	0.6066	0	0	0	1	0	0	1	0	0	0	0	0.0798	0.9202	0	0	1	0	0	0	0.455	0.545	0	0	1	0																																																																																																																																
motif0741	PTBP1	8	0.0001	0.9999	0.0001	0	0.0002	0.0009	0.0001	0.9988	0	0.9998	0.0002	0	0	1	0	0	0.3645	0.2313	0	0.4042	0.0003	0.0014	0.3923	0.6061	0	0.9999	0.0001	0	0.0002	0.4036	0	0.5962																																																																																																																																
motif0742	PTBP1	8	0	1	0	0	0	1	0	0	0	0.5632	0	0.4368	0	0.2938	0.1611	0.5451	0	0.3161	0.0001	0.6838	0	1	0	0	0	1	0	0	0	1	0	0																																																																																																																																
motif0743	PTBP1	7	0	0.9999	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1																																																																																																																																				
motif0744	PTBP1	7	0	0	0	1	0	0	0	1	0	0	0	1	0	0.9999	0	0	0	0	0	1	0	0	0	1	0	0	0	1																																																																																																																																				
motif0745	PTBP1	7	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1																																																																																																																																				
motif0746	PTBP1	7	0	0.9999	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1																																																																																																																																				
motif0747	PTBP1	7	0.9999	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1																																																																																																																																				
motif0748	PTBP1	7	0	0.9999	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1																																																																																																																																				
motif0749	PTBP1	7	0.9999	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1																																																																																																																																				
motif0750	PTBP1	8	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0.5418	0.4582	0	0	1	0	0.2658	0	0	0.7342	0	0.3891	0	0.6109	0	0	0.0003	0.9997																																																																																																																																
motif0751	PTBP1	10	0	0.0384	0	0.9616	0	0.3527	0	0.6473	0	0.5038	0	0.4962	0	0.3467	0	0.6533	0	0.3034	0.1648	0.5318	0	0.43	0	0.57	0	0.9968	0	0.0032	0	0.0151	0	0.9849	0	0.4098	0	0.5902	0	0.0286	0	0.9714																																																																																																																								
motif0752	PTBP1	9	0	0	0.9997	0.0002	0	0	0	1	0	0	0	1	0	1	0	0	0.453	0.4784	0.002	0.0667	1	0	0	0	0.3611	0.1636	0.2229	0.2523	0.2245	0.2586	0.258	0.2589	0	1	0	0																																																																																																																												
motif0753	PTBP1	9	0	0	1	0	0	0.6162	0	0.3838	0.297	0.2493	0.124	0.3297	0	0.8214	0.177	0.0016	1	0	0	0	0.0002	0	0.9998	0	0	0.0494	0.3927	0.5579	0	0.0015	0.7026	0.2959	0	0	1	0																																																																																																																												
motif0754	PTBP1	10	0	0.9999	0.0001	0	0	0.4515	0	0.5485	0	0.9937	0.0063	0	0	0	0	1	0	0.511	0.489	0	0.0849	0.4638	0.1222	0.3291	0.0001	0.5429	0	0.4569	0	0.4082	0	0.5918	0	0.4117	0.1985	0.3897	0	0.996	0.004	0																																																																																																																								
motif0755	PTBP1	10	0	0	1	0	0	1	0	0	0.7547	0	0.2453	0	0	0.4112	0	0.5888	0	0.3692	0.234	0.3968	0.3084	0	0.2608	0.4308	0	0	1	0	0.1884	0.2874	0.2814	0.2428	0	1	0	0	0	0	0	1																																																																																																																								
motif0756	PTBP1	8	0	0.3439	0	0.6561	0	0	0	1	0	0.9951	0	0.0049	0	1	0	0	0	0.3554	0.0001	0.6445	0	0	0	1	0	0	0.4938	0.5062	0	0	1	0																																																																																																																																
motif0757	PTBP1	9	0	0	0	1	0	0.4404	0	0.5596	0.0002	0.9997	0.0001	0	0.0001	0.4095	0	0.5904	0	0.4463	0	0.5537	0.2822	0	0.0003	0.7175	0	0.4344	0	0.5656	0	1	0	0	0	0	0	1																																																																																																																												
motif0758	PTBP1	10	0	1	0	0	0	0.9999	0	0.0001	0.2934	0.3537	0	0.3529	0.2235	0.3585	0	0.418	0	0.3555	0	0.6445	0.1885	0.2564	0.178	0.3771	0	0.9999	0	0.0001	0.4457	0.5542	0	0	0	1	0	0	0	0.0001	0	0.9999																																																																																																																								
motif0759	PTBP1	8	0	0	1	0	0	0	1	0	0.7806	0.0011	0	0.2183	0.3729	0	0.6271	0	0.3983	0.3857	0.216	0	0	0	0	1	0	0	1	0	0	0	1	0																																																																																																																																
motif0760	PTBP1	8	0	1	0	0	0	0.3046	0	0.6954	0	0.6155	0.1137	0.2708	0	0	0	1	0	0.1112	0.8888	0	0	1	0	0	0.0001	0.9999	0	0	0	0.5892	0	0.4108																																																																																																																																
motif0761	PTBP1	8	0	0.4942	0	0.5058	0	1	0	0	0.1968	0	0	0.8032	0	0.9999	0	0	0	0.5719	0	0.4281	0	0	0	1	0	0.9999	0	0	0	0	0	1																																																																																																																																
motif0762	PTBP1	8	0	0.5566	0	0.4434	0	1	0	0	0.3284	0	0	0.6716	0	0.5535	0.4464	0	0	0.9999	0	0	0	0	0	1	0	1	0	0	0	0	0	1																																																																																																																																
motif0763	PTBP1	7	0	0	0	1	0	0.9999	0.0001	0	0	0.0001	0	0.9999	0	0	0.9999	0	0	0	0	1	0	0	1	0	0	0	0.4216	0.5784																																																																																																																																				
motif0764	PTBP1	8	0	1	0	0	0	0	0	1	0	0.5188	0.4048	0.0764	0	0	0	1	0	0.4177	0.5822	0	0	0.9938	0	0.0062	0	1	0	0	0	0.4689	0	0.5311																																																																																																																																
motif0765	PTBP1	7	0	0	0	1	0	1	0	0	0.1575	0.0001	0	0.8425	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0.7459	0.2541																																																																																																																																				
motif0766	PTBP1	8	0	1	0	0	0.0004	0	0	0.9996	0	0.7115	0.2884	0	0	0	0	1	0	0	1	0	0	0.5981	0.1756	0.2263	0	1	0	0	0	0.4047	0	0.5952																																																																																																																																
motif0767	PTBP1	8	0	0.4254	0	0.5746	0	0	0	1	0	1	0	0	0	1	0	0	0.3117	0.2812	0.068	0.3391	0	0	0	1	0	0	1	0	0	0	1	0																																																																																																																																
motif0768	PTBP1	8	0	0.3204	0	0.6796	0	0.2764	0	0.7236	0.2843	0.7157	0	0	0	1	0	0	0	1	0	0	0.1388	0	0	0.8612	0	1	0	0	0	0.9999	0	0																																																																																																																																
motif0769	PTBP1	10	0	0.5314	0	0.4686	0	0	0	1	0	0.3875	0	0.6125	0	0.5011	0	0.4989	0	1	0	0	0	0	0	1	0	0.3111	0.213	0.4759	0	0.5474	0	0.4526	0	0.8631	0	0.1369	0	0.4168	0	0.5832																																																																																																																								
motif0770	PTBP1	10	0	0.4677	0	0.5323	0	0	0	1	0	1	0	0	0	0.5051	0	0.4949	0	0.2793	0.0002	0.7205	0	0.3678	0	0.6322	0	1	0	0	0	0.3996	0	0.6004	0	0.5176	0	0.4824	0	0.4574	0	0.5426																																																																																																																								
