motif	RBP	length	site1(A)	site1(C)	site1(G)	site1(U)	site2(A)	site2(C)	site2(G)	site2(U)	site3(A)	site3(C)	site3(G)	site3(U)	site4(A)	site4(C)	site4(G)	site4(U)	site5(A)	site5(C)	site5(G)	site5(U)	site6(A)	site6(C)	site6(G)	site6(U)	site7(A)	site7(C)	site7(G)	site7(U)	site8(A)	site8(C)	site8(G)	site8(U)	site9(A)	site9(C)	site9(G)	site9(U)	site10(A)	site10(C)	site10(G)	site10(U)	site11(A)	site11(C)	site11(G)	site11(U)	site12(A)	site12(C)	site12(G)	site12(U)	site13(A)	site13(C)	site13(G)	site13(U)	site14(A)	site14(C)	site14(G)	site14(U)	site15(A)	site15(C)	site15(G)	site15(U)	site16(A)	site16(C)	site16(G)	site16(U)	site17(A)	site17(C)	site17(G)	site17(U)	site18(A)	site18(C)	site18(G)	site18(U)	site19(A)	site19(C)	site19(G)	site19(U)	site20(A)	site20(C)	site20(G)	site20(U)	site21(A)	site21(C)	site21(G)	site21(U)	site22(A)	site22(C)	site22(G)	site22(U)	site23(A)	site23(C)	site23(G)	site23(U)	site24(A)	site24(C)	site24(G)	site24(U)	site25(A)	site25(C)	site25(G)	site25(U)	site26(A)	site26(C)	site26(G)	site26(U)	site27(A)	site27(C)	site27(G)	site27(U)	site28(A)	site28(C)	site28(G)	site28(U)	site29(A)	site29(C)	site29(G)	site29(U)	site30(A)	site30(C)	site30(G)	site30(U)	site31(A)	site31(C)	site31(G)	site31(U)	site32(A)	site32(C)	site32(G)	site32(U)	site33(A)	site33(C)	site33(G)	site33(U)	site34(A)	site34(C)	site34(G)	site34(U)	site35(A)	site35(C)	site35(G)	site35(U)	site36(A)	site36(C)	site36(G)	site36(U)	site37(A)	site37(C)	site37(G)	site37(U)	site38(A)	site38(C)	site38(G)	site38(U)	site39(A)	site39(C)	site39(G)	site39(U)	site40(A)	site40(C)	site40(G)	site40(U)
motif0884	RBPMS	10	0.0024	0.0013	0	0.9963	0.356	0.0002	0	0.6438	0.001	0.0211	0	0.9779	0.3608	0	0	0.6392	0	0.9989	0	0.0011	0.9996	0	0	0.0004	0	0.4142	0	0.5858	0.3851	0	0	0.6148	0.0004	0.3716	0	0.628	0.4431	0.0002	0	0.5568																																																																																																																								
motif0885	RBPMS	10	0.0001	0.7703	0.0102	0.2194	0.0001	0.5219	0.0274	0.4506	0.0003	0.7147	0.0669	0.2181	0	0.9994	0.0004	0.0002	0.2704	0.001	0.0231	0.7055	0	0.0291	0.6277	0.3432	0.0001	0.9551	0.0252	0.0196	0.0008	0.7806	0.0004	0.2182	0.0018	0.5483	0.0076	0.4423	0	0.7782	0.0256	0.1962																																																																																																																								
motif0886	RBPMS	10	0	0.0248	0.9752	0.0001	0.4221	0.0006	0.472	0.1053	0.1092	0.0007	0.8852	0.0049	0.0006	0.0006	0.9988	0	0.731	0.1301	0.0043	0.1345	0.3859	0.0004	0.5791	0.0345	0.2878	0	0.7122	0	0.0006	0.4058	0.5928	0.0008	0.5193	0.056	0.1443	0.2804	0.001	0.0001	0.999	0																																																																																																																								
motif0887	RBPMS	8	0.0014	0.7887	0.2098	0.0002	0	0.9993	0	0.0007	0.9982	0.0015	0.0003	0	0	1	0	0	0.9983	0	0.0002	0.0015	0	0.6899	0.3091	0.001	0.5138	0.4856	0.0002	0.0005	0	0.7896	0	0.2104																																																																																																																																
motif0888	RBPMS	8	0.0004	0.0011	0.8799	0.1186	0.0011	0.0001	0.9987	0	0.7114	0.0491	0.0219	0.2175	0.2012	0.0006	0.7978	0.0004	0	0.0002	0.9998	0	0.7163	0.0004	0.0002	0.2831	0	0	1	0	0.0017	0.0005	0.9978	0																																																																																																																																
motif0889	RBPMS	8	0	0.7422	0.0003	0.2575	0	0.9993	0	0.0007	0.9967	0.0018	0	0.0015	0	0.9966	0.0008	0.0026	0.9991	0	0.0001	0.0009	0	0	0.8625	0.1375	0.2812	0.7183	0	0.0005	0.4542	0.5445	0.0006	0.0008																																																																																																																																
motif0890	RBPMS	8	0	0.9974	0	0.0026	0	1	0	0	0.2816	0.0013	0	0.7171	0	0.9042	0.0929	0.0028	0	0.9994	0	0.0006	0.0017	0.2668	0	0.7316	0	0.4188	0.0002	0.581	0	0.9999	0	0.0001																																																																																																																																
motif0891	RBPMS	8	0.0011	0.0009	0.0001	0.9978	0	0	0	1	0.0003	0.3362	0.0005	0.663	0	0	0	1	0.0011	0.9952	0.0012	0.0026	0	0.0004	0	0.9996	0.0002	0.0001	0	0.9998	0	0.0002	0	0.9998																																																																																																																																
motif0892	RTCB	8	0	0.0018	0.9969	0.0014	0.9984	0.0007	0.0009	0	0	1	0	0	0.6675	0.0001	0	0.3324	0	0.002	0.998	0	0.6816	0.0002	0.0002	0.3179	0.0011	0	0.9989	0	0.5052	0	0.4936	0.0012																																																																																																																																
motif0893	RTCB	10	0	0.345	0.655	0	0.0002	0.665	0.3348	0	0.3123	0.1847	0.4302	0.0728	0	0.0085	0.9915	0	0.0001	0.542	0.4579	0	0.1752	0.4925	0.3263	0.0059	0	0.4431	0.5569	0	0.0001	0.6341	0.3656	0.0002	0.0011	0.0048	0.9551	0.0389	0	0.0073	0.9927	0																																																																																																																								
motif0894	RTCB	10	0.5583	0	0.1636	0.2782	0	0	1	0	0.3646	0.0001	0.6314	0.004	0.7127	0	0.2795	0.0079	0.0006	0	0.9994	0	0.2444	0.3958	0.3598	0	0.652	0	0	0.348	0	0	1	0	0.2998	0	0.6991	0.001	0.351	0	0.649	0.0001																																																																																																																								
motif0895	RTCB	10	0	1	0	0	0.1293	0.4833	0.0035	0.3838	0.0579	0.5116	0.0179	0.4126	0	0.9999	0	0.0001	0.2256	0.2589	0.0198	0.4957	0.0128	0.5229	0.0005	0.4638	0	0.9991	0	0.0009	0.177	0.2136	0.023	0.5863	0.0012	0.7918	0	0.207	0	1	0	0																																																																																																																								
motif0896	RTCB	10	0.0006	0.3692	0.6255	0.0047	0.4879	0.2513	0.2605	0.0003	0.1067	0.3394	0.3212	0.2328	0.0003	0.9997	0.0001	0	0.0118	0.9882	0	0	0.4794	0	0	0.5206	0.0002	0	0.9997	0.0001	0.0008	0.0006	0.9986	0	0.1575	0.3743	0.4679	0.0003	0.2437	0.7555	0.0009	0																																																																																																																								
motif0897	RTCB	8	0.0017	0.996	0.0001	0.0021	0.5696	0.43	0.0004	0	0.0019	0.0005	0.405	0.5926	0.0027	0.9972	0	0.0001	0	0.9977	0.0001	0.0023	0.3981	0.6019	0	0	0	0	0	1	0	0	1	0																																																																																																																																
motif0898	RTCB	8	0	0.9998	0.0002	0	0.6911	0.0003	0	0.3087	0.0004	0.0002	0.9982	0.0013	0.0005	0.5949	0.4046	0	0.0005	0.9979	0.0016	0	0.4016	0	0.0002	0.5982	0.0002	0.0005	0.9992	0	0.0005	0.2343	0.7652	0																																																																																																																																
motif0899	RTCB	8	0.2153	0.7842	0	0.0005	0.9968	0.0015	0.0002	0.0015	0	0.3152	0.6848	0	0.9987	0	0	0.0013	0	0	1	0	0.5189	0.2326	0.2484	0.0002	0.9993	0	0	0.0007	0	0.0007	0.9993	0																																																																																																																																
motif0900	RTCB	8	0.0024	0.0003	0.9958	0.0015	0	0.0012	0.9987	0	0	0.8511	0.1482	0.0007	0.4358	0	0	0.5642	0	0.0001	0.9999	0	0.0004	0.533	0.4666	0	0.6173	0	0.0009	0.3819	0	0	1	0																																																																																																																																
motif0901	RTCB	7	0.137	0	0.8617	0.0013	0.0022	0.9968	0.001	0	0.0005	0	0	0.9995	0	0	1	0	0.0004	0	0	0.9996	0.0007	0	0.9993	0	0.4116	0	0.5874	0.001																																																																																																																																				
motif0902	RTCB	8	0	1	0	0	0.9987	0.001	0	0.0003	0	0.998	0.002	0	0.5327	0.0001	0.0006	0.4666	0	0.0835	0.9164	0.0001	0.2051	0.3481	0.2318	0.2149	0	0.9975	0.0024	0	0.0023	0.9977	0	0																																																																																																																																
motif0903	RTCB	8	0	1	0	0	0.602	0.0006	0	0.3974	0	0	0.9983	0.0017	0	0.806	0.194	0	0	0.9996	0.0004	0	0.3846	0.0003	0.0003	0.6149	0.0009	0.0009	0.9979	0.0004	0.0003	0.4318	0.5678	0																																																																																																																																
motif0904	RTCB	8	0.5922	0	0.4059	0.0018	0.3802	0	0.6188	0.0011	0.0024	0.996	0.0016	0	0.0003	0	0	0.9997	0	0	1	0	0	0	0	1	0.0007	0	0.9993	0	0.4168	0	0.5819	0.0013																																																																																																																																
motif0925	TAF15	10	0	0.2429	0.7571	0	0.478	0.0196	0.3984	0.104	0	0.0051	0.9949	0	0.0126	0.2327	0.7294	0.0252	0	0.8338	0.1662	0	0.2174	0.1756	0.079	0.528	0	0.0031	0.9969	0	0.2655	0.074	0.588	0.0725	0.0244	0.0357	0.9243	0.0156	0.001	0.1936	0.7983	0.007																																																																																																																								
motif0926	TAF15	10	0.02	0.9798	0	0.0002	0.439	0.2597	0	0.3013	0.0002	0.9995	0.0003	0	0.4942	0.3689	0	0.1369	0.2577	0.7408	0.0001	0.0014	0.8278	0.0001	0	0.1721	0.104	0.5331	0.3628	0.0001	0.2599	0.7379	0.0021	0.0001	0.0142	0.9856	0	0.0002	0.5322	0.4674	0.0004	0																																																																																																																								
motif0927	TAF15	8	0	1	0	0	0.2747	0.7246	0	0.0007	0	0.9999	0.0001	0	0.9981	0.0006	0	0.0013	0	0.5859	0.414	0.0001	0.2108	0.7885	0.0005	0.0003	0.001	0.9983	0.0005	0.0002	0.2677	0.7318	0	0.0004																																																																																																																																
motif0928	TAF15	8	0.3417	0.0004	0.6578	0	0.0001	0.403	0.597	0	0.0028	0	0	0.9972	0	0	1	0	0	0.0027	0.9973	0	0.5953	0	0	0.4047	0	0	1	0	0.113	0.0019	0.8849	0.0002																																																																																																																																
motif0929	TAF15	8	0.4251	0.0004	0.0008	0.5738	0.0003	0.0987	0.4813	0.4197	0	0.9982	0.0002	0.0016	0.0023	0.9975	0	0.0002	0	0.9999	0.0001	0	0.9997	0.0001	0.0001	0.0001	0	0.0002	0.9998	0	0.0015	0.391	0.6075	0																																																																																																																																
motif0930	TAF15	10	0	0	1	0	0.4299	0.0006	0.5244	0.0451	0.102	0.0001	0.8876	0.0104	0.0004	0.0001	0.9994	0.0002	0.6501	0.1918	0.0012	0.1568	0.2616	0.0001	0.5192	0.2191	0.0001	0	0.9999	0	0.4262	0.08	0.3763	0.1175	0.3575	0.0041	0.5553	0.0831	0.037	0	0.963	0																																																																																																																								
motif0931	TAF15	10	0.3861	0	0.0001	0.6138	0.2506	0	0.2395	0.5099	0.0001	0.0002	0.0878	0.912	0.066	0	0.3626	0.5713	0.0003	0	0	0.9997	0.5278	0.0001	0.426	0.0461	0.0002	0	0.0003	0.9996	0.0003	0.0022	0.1948	0.8027	0.0002	0	0	0.9998	0.0011	0	0.0042	0.9948																																																																																																																								
motif0932	TAF15	9	0.0012	0	0.9988	0	0.0005	0.0002	0.7589	0.2404	0.001	0.0003	0.9986	0	0.5153	0.1988	0	0.2859	0	0.522	0.478	0	0.5322	0.0002	0	0.4676	0	0	1	0	0.365	0.0008	0.4181	0.216	0.0001	0.0003	0.9996	0																																																																																																																												
motif0933	TAF15	8	0.0023	0	0.9977	0	0.998	0	0.0019	0.0001	0.6644	0	0.0005	0.3351	0.0001	0	0.9999	0	0.9995	0	0.0005	0	0.4141	0	0.4062	0.1798	0.0017	0	0.9983	0	1	0	0	0																																																																																																																																
motif0934	TAF15	8	0.9963	0	0	0.0037	1	0	0	0	0.9973	0	0	0.0027	0.5896	0.0004	0.4083	0.0017	0.0007	0	0.9968	0.0025	0.7866	0	0.0015	0.212	0.9994	0	0	0.0006	0.9998	0	0	0.0002																																																																																																																																
motif0935	TAF15	8	0.0001	0	0.4435	0.5564	0	0	1	0	0.0001	0	0.6722	0.3278	0.4649	0.0002	0.5348	0.0001	0.9966	0.0002	0.0018	0.0014	0.0014	0.0006	0.998	0	0.0014	0	0.0001	0.9985	0.0001	0	0.9999	0																																																																																																																																
motif0936	TAF15	7	0	0	0.9977	0.0023	0.0024	0	0.9975	0.0001	0	0	0.9948	0.0051	1	0	0	0	0.9998	0.0002	0	0	0.002	0.0001	0.9979	0	0.6407	0.0012	0.0003	0.3578																																																																																																																																				
motif0937	TAF15	8	0.0007	0	0.9992	0	0	0	1	0	0.0002	0.3998	0.5979	0.0021	0	0.9728	0.0002	0.0271	0.2779	0.3033	0.0002	0.4186	0	0	0.6152	0.3848	0	0.0008	0.9979	0.0014	0	0	1	0																																																																																																																																
motif0938	TAF15	8	0.9847	0.0077	0.0034	0.0042	0.7396	0.2517	0	0.0088	0.9992	0	0.0002	0.0006	0	0.0002	0	0.9998	0	0	1	0	0.0072	0	0.9919	0.0009	0.5586	0	0.2178	0.2235	0.9905	0	0.0086	0.0009																																																																																																																																
motif0939	TAF15	10	0.6273	0.0011	0.3716	0	0.5952	0	0.4048	0	0.9968	0.0005	0.0027	0	0.002	0.0002	0.9978	0	0.4556	0	0.5444	0	0.6962	0.002	0.3007	0.0011	0.998	0.0003	0.0017	0	0.3168	0.0018	0.6795	0.002	0.5055	0.0048	0.4805	0.0092	0.6237	0	0.376	0.0003																																																																																																																								
motif0940	TAF15	8	0	0.0063	0.9938	0	0.0048	0.0011	0	0.9941	0.0002	0.0006	0.9992	0	0.0002	0.0025	0.0041	0.9933	0	0.658	0.342	0	0.3631	0.0009	0.0014	0.6345	0	0.0008	0.9989	0.0003	0.0037	0.5931	0.0008	0.4024																																																																																																																																
motif0941	TAF15	8	0.0006	0.7108	0.2886	0	0.0052	0.0002	0	0.9947	0.0008	0.0002	0.9991	0	0	0.0003	0.0043	0.9954	0.0005	0.6925	0.307	0	0.0311	0.0008	0.0011	0.9671	0	0.0014	0.998	0.0006	0.0034	0.3288	0	0.6679																																																																																																																																
motif0942	TAF15	8	0.0006	0.7108	0.2886	0	0.0052	0.0002	0	0.9947	0.0008	0.0002	0.9991	0	0	0.0003	0.0043	0.9954	0.0005	0.6925	0.307	0	0.0311	0.0008	0.0011	0.9671	0	0.0014	0.998	0.0006	0.0034	0.3288	0	0.6679																																																																																																																																
motif0943	TAF15	8	0.0006	0.7108	0.2886	0	0.0052	0.0002	0	0.9947	0.0008	0.0002	0.9991	0	0	0.0003	0.0043	0.9954	0.0005	0.6925	0.307	0	0.0311	0.0008	0.0011	0.9671	0	0.0014	0.998	0.0006	0.0034	0.3288	0	0.6679																																																																																																																																
motif0944	TARDBP	7	0.0001	0.0001	0.9998	0.0001	0.0001	0.0001	0.0001	0.9998	0.0001	0.0001	0.0001	0.9998	0.0001	0.0001	0.0001	0.9998	0.0001	0.0001	0.0001	0.9998	0.0001	0.0001	0.9998	0.0001	0.0001	0.9998	0.0001	0.0001																																																																																																																																				
motif0945	TARDBP	7	0.0001	0.0001	0.9998	0.0001	0.0001	0.0001	0.0001	0.9998	0.0001	0.0001	0.0001	0.9998	0.0001	0.0001	0.9998	0.0001	0.0001	0.0001	0.0001	0.9998	0.0001	0.0001	0.0001	0.9998	0.0001	0.9998	0.0001	0.0001																																																																																																																																				
motif0946	TARDBP	7	0.0001	0.0001	0.9998	0.0001	0.0001	0.0001	0.0001	0.9998	0.0001	0.0001	0.0001	0.9998	0.0001	0.0001	0.9998	0.0001	0.0001	0.0001	0.0001	0.9998	0.0001	0.0001	0.9998	0.0001	0.0001	0.9998	0.0001	0.0001																																																																																																																																				
motif0947	TARDBP	8	0.0001	0.0001	0.6312	0.3686	0.0001	0.0001	0.9998	0.0001	0.0001	0.0001	0.3185	0.6814	0.0001	0.0001	0.9998	0.0001	0.0001	0.0001	0.3528	0.647	0.0001	0.0001	0.9998	0.0001	0.0001	0.0001	0.1358	0.864	0.0001	0.0001	0.9998	0.0001																																																																																																																																
motif0948	TARDBP	10	0.0002	0.0002	0.0002	0.9995	0.0002	0.0002	0.9995	0.0002	0.0959	0.0623	0.0782	0.7636	0.1368	0.1685	0.6783	0.0164	0.0843	0.0535	0.066	0.7962	0.1407	0.1543	0.6882	0.0169	0.0887	0.0631	0.0605	0.7878	0.1392	0.1751	0.6696	0.0161	0.0002	0.0002	0.0002	0.9995	0.0002	0.0002	0.9995	0.0002																																																																																																																								
motif0949	TARDBP	8	0.0001	0.0001	0.9997	0.0001	0.0001	0.0001	0.1892	0.8106	0.0001	0.0001	0.9997	0.0001	0.8559	0.0001	0.1439	0.0001	0.8484	0.0001	0.1514	0.0001	0.0001	0.0001	0.2129	0.7869	0.0001	0.0001	0.9997	0.0001	0.8765	0.0001	0.1232	0.0001																																																																																																																																
motif0950	TARDBP	8	0.462	0.001	0.1343	0.4027	0.0001	0.0001	0.9998	0.0001	0.9983	0.0001	0.0008	0.0008	0.9998	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.9998	0.0001	0.0001	0.9998	0.0001	0.9972	0.0005	0.0012	0.0012	0.5391	0.001	0.4581	0.0018																																																																																																																																
motif0951	TARDBP	8	0.462	0.001	0.1343	0.4027	0.0001	0.0001	0.9998	0.0001	0.9983	0.0001	0.0008	0.0008	0.9998	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.9998	0.0001	0.0001	0.9998	0.0001	0.9972	0.0005	0.0012	0.0012	0.5391	0.001	0.4581	0.0018																																																																																																																																
motif0952	TARDBP	8	0.462	0.001	0.1343	0.4027	0.0001	0.0001	0.9998	0.0001	0.9983	0.0001	0.0008	0.0008	0.9998	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.9998	0.0001	0.0001	0.9998	0.0001	0.9972	0.0005	0.0012	0.0012	0.5391	0.001	0.4581	0.0018																																																																																																																																
motif0953	TARDBP	13	0.0558	0.0244	0.0317	0.8882	0.17	0.0633	0.7373	0.0294	0.0392	0.0207	0.0195	0.9206	0.1949	0.0671	0.6964	0.0416	0.0403	0.0398	0.032	0.8879	0.2371	0.0955	0.6234	0.044	0.0617	0.0751	0.0213	0.8419	0.2835	0.1214	0.5498	0.0452	0.0256	0.0338	0.013	0.9277	0.1903	0.1109	0.6711	0.0278	0.0476	0.0442	0.0141	0.8941	0.2448	0.0841	0.6366	0.0345	0.0278	0.0473	0.015	0.9099																																																																																																												
motif0954	TARDBP	8	0.0001	0.1405	0	0.8594	0.0004	0.0002	0.9994	0	0.0002	0.109	0.0002	0.8905	0.0006	0	0.9994	0	0.2006	0.1054	0	0.6941	0.3311	0.0003	0.6686	0	0.0002	0.1102	0	0.8896	0.0006	0	0.9994	0																																																																																																																																
motif0955	TARDBP	10	0.5048	0	0.2976	0.1976	0.0071	0	0.9929	0	0.9993	0	0.0007	0	0.6814	0	0.3186	0	0.4657	0.0006	0.3416	0.1921	0.0041	0	0.9949	0.001	0.9954	0	0.0046	0	0.7022	0	0.2978	0	0.7992	0	0	0.2008	0.4231	0	0.5769	0																																																																																																																								
motif0956	TARDBP	10	0.0003	0.4217	0.5764	0.0016	0	0.6495	0.3498	0.0007	0.0008	0.9987	0.0001	0.0005	0	0.4413	0.5586	0	0.0007	0.3007	0.6908	0.0077	0	0.4116	0.5881	0.0003	0	0.4599	0.5401	0	0	0.9994	0.0006	0	0	0.4228	0.3456	0.2316	0	0.436	0.564	0																																																																																																																								
