motif	RBP	length	site1(A)	site1(C)	site1(G)	site1(U)	site2(A)	site2(C)	site2(G)	site2(U)	site3(A)	site3(C)	site3(G)	site3(U)	site4(A)	site4(C)	site4(G)	site4(U)	site5(A)	site5(C)	site5(G)	site5(U)	site6(A)	site6(C)	site6(G)	site6(U)	site7(A)	site7(C)	site7(G)	site7(U)	site8(A)	site8(C)	site8(G)	site8(U)	site9(A)	site9(C)	site9(G)	site9(U)	site10(A)	site10(C)	site10(G)	site10(U)	site11(A)	site11(C)	site11(G)	site11(U)	site12(A)	site12(C)	site12(G)	site12(U)	site13(A)	site13(C)	site13(G)	site13(U)	site14(A)	site14(C)	site14(G)	site14(U)	site15(A)	site15(C)	site15(G)	site15(U)	site16(A)	site16(C)	site16(G)	site16(U)	site17(A)	site17(C)	site17(G)	site17(U)	site18(A)	site18(C)	site18(G)	site18(U)	site19(A)	site19(C)	site19(G)	site19(U)	site20(A)	site20(C)	site20(G)	site20(U)	site21(A)	site21(C)	site21(G)	site21(U)	site22(A)	site22(C)	site22(G)	site22(U)	site23(A)	site23(C)	site23(G)	site23(U)	site24(A)	site24(C)	site24(G)	site24(U)	site25(A)	site25(C)	site25(G)	site25(U)	site26(A)	site26(C)	site26(G)	site26(U)	site27(A)	site27(C)	site27(G)	site27(U)	site28(A)	site28(C)	site28(G)	site28(U)	site29(A)	site29(C)	site29(G)	site29(U)	site30(A)	site30(C)	site30(G)	site30(U)	site31(A)	site31(C)	site31(G)	site31(U)	site32(A)	site32(C)	site32(G)	site32(U)	site33(A)	site33(C)	site33(G)	site33(U)	site34(A)	site34(C)	site34(G)	site34(U)	site35(A)	site35(C)	site35(G)	site35(U)	site36(A)	site36(C)	site36(G)	site36(U)	site37(A)	site37(C)	site37(G)	site37(U)	site38(A)	site38(C)	site38(G)	site38(U)	site39(A)	site39(C)	site39(G)	site39(U)	site40(A)	site40(C)	site40(G)	site40(U)
motif0315	FUS	8	0	0.9996	0	0.0004	0.2018	0.441	0	0.3571	0	0.5713	0	0.4287	0.0006	0.9993	0.0001	0	0	0.0007	0	0.9992	0.0008	0.9945	0.0006	0.0041	0.0006	0.998	0	0.0014	0.3	0.6994	0.0002	0.0004																																																																																																																																
motif0316	FUS	8	0.0015	0.6315	0.0003	0.3666	0	1	0	0	0.2411	0.4331	0	0.3258	0	0.9998	0.0002	0	0.0002	0.0005	0	0.9993	0	0	1	0	0.0157	0.677	0.2916	0.0157	0	0.9981	0.0019	0																																																																																																																																
motif0317	FUS	8	0.002	0.6915	0.3065	0	0	0	0	1	0	0	0.9999	0.0001	0.0001	0	0.0023	0.9976	0.0013	0.9957	0	0.003	0.0006	0.0001	0	0.9993	0.0006	0	0.534	0.4654	0.0004	0.3066	0	0.6931																																																																																																																																
motif0318	FUS	7	0	0.9983	0.0001	0.0016	0.793	0.2067	0	0.0003	0	1	0	0	0.9982	0	0	0.0018	0	0.0277	0.9709	0.0014	0.2993	0.7005	0.0002	0	0	0.9997	0.0003	0																																																																																																																																				
motif0319	FXR1	8	0.5833	0.0003	0.4162	0.0003	0.9998	0.0001	0.0001	0.0001	0	0.0662	0	0.9338	0	0	0.9999	0	0.9997	0	0.0002	0	0.0002	0.9997	0	0	0.8638	0	0.1362	0	0.9992	0.0003	0.0003	0.0003																																																																																																																																
motif0320	FXR1	8	0.6211	0.0003	0.3783	0.0003	0.9998	0.0001	0.0001	0.0001	0	0.1225	0	0.8774	0	0	0.9999	0	0.9997	0	0.0002	0	0.0002	0.9997	0	0	0.9331	0	0.0668	0	0.9992	0.0003	0.0003	0.0003																																																																																																																																
motif0321	FXR1	8	0.6211	0.0003	0.3783	0.0003	0.9998	0.0001	0.0001	0.0001	0	0.1225	0	0.8774	0	0	0.9999	0	0.9997	0	0.0002	0	0.0002	0.9997	0	0	0.9331	0	0.0668	0	0.9992	0.0003	0.0003	0.0003																																																																																																																																
motif0322	FXR1	8	0.0003	0.0001	0	0.9996	0	1	0	0	0.4033	0.0001	0	0.5966	0.0003	0.0002	0.0004	0.9992	0.0002	0.9995	0	0.0003	0.3773	0.0004	0	0.6223	0.1049	0	0	0.8951	0	1	0	0																																																																																																																																
motif0323	FXR1	10	0	0.4185	0.5814	0	0.0001	0.9963	0.0035	0	0.1871	0.3549	0.2477	0.2103	0	0.1774	0.8225	0	0.0002	0.4644	0.5334	0.002	0.0001	0.4488	0.551	0.0001	0.0003	0.5168	0.4828	0.0001	0	0.9992	0.0006	0.0001	0.0002	0.2963	0.3589	0.3445	0	0.0003	0.9997	0																																																																																																																								
motif0324	FXR1	10	0.6768	0	0.0774	0.2458	0.083	0	0.9169	0.0001	0.5585	0.022	0.4188	0.0007	0.8245	0	0.1285	0.047	0.2439	0	0.756	0	0.9002	0	0.0998	0	0.053	0	0.947	0	0.4954	0	0.5046	0	0.9274	0	0.0726	0	0.6881	0	0.3116	0.0003																																																																																																																								
motif0325	FXR1	8	0	0	0	1	0.0005	0	0	0.9995	0.0001	0	0	0.9999	0.1989	0	0	0.8011	0.0004	0.999	0	0.0006	0	0	0	1	0	0	0	1	0	0.3323	0	0.6677																																																																																																																																
motif0326	FXR1	8	0	0.0002	0	0.9998	0	0	0	1	0.0002	0	0	0.9998	0.0003	0.0002	0	0.9995	0.3944	0.605	0	0.0006	0	0.0002	0	0.9998	0	0	0	1	0	0.0003	0	0.9997																																																																																																																																
motif0327	FXR1	8	0	0.0001	0	0.9999	0	0	0	1	0.0003	0	0	0.9997	0.0003	0.0002	0	0.9995	0.0004	0.999	0	0.0006	0	0.0002	0	0.9998	0	0	0	1	0	0.3217	0	0.6783																																																																																																																																
motif0328	FXR1	8	0.0002	0	0	0.9998	0.0006	0	0.9994	0	0.9993	0.0003	0.0002	0.0002	0.5985	0	0	0.4015	0	0	0.9999	0.0001	0.4148	0.4404	0.0002	0.1446	0.0001	0	0	0.9999	0.0002	0	0.9998	0																																																																																																																																
motif0329	FXR1	8	0	0.0002	0	0.9998	0	0	0	1	0.0005	0	0	0.9995	0.0002	0.0002	0	0.9996	0.0006	0.9987	0	0.0008	0	0	0	1	0	0	0	1	0	0.322	0	0.678																																																																																																																																
motif0330	FXR1	8	0	0.0004	0	0.9996	0	0	0	1	0.0001	0	0	0.9998	0	0	0	1	0.306	0.6935	0	0.0004	0	0.0004	0	0.9996	0	0	0	1	0	0.2229	0	0.7771																																																																																																																																
motif0331	FXR1	10	0	1	0	0	0.9996	0.0002	0.0002	0	0.0076	0.2732	0.4523	0.2669	0.0001	0.9999	0	0	0.4452	0.2114	0.0111	0.3323	0.0899	0.3672	0.2751	0.2678	0.0001	0.9999	0	0	0.4641	0.0041	0	0.5318	0.0293	0.5637	0	0.407	0	0.9998	0.0002	0																																																																																																																								
motif0332	FXR1	10	0	0.0966	0.9034	0	0.0001	0.582	0.4179	0	0.5608	0.0001	0.001	0.438	0	0	1	0	0.0004	0.5607	0.4389	0	0.5704	0.0001	0.0002	0.4293	0	0	1	0	0.2368	0.403	0.3602	0	0.452	0.0004	0.2078	0.3398	0	0	1	0																																																																																																																								
motif0333	FXR1	10	0.0001	0.8812	0	0.1187	0	0.5208	0	0.4792	0	0.2504	0	0.7496	0.0003	0.7194	0	0.2803	0	0.7294	0	0.2706	0	0.3037	0.0001	0.6962	0.0003	0.3614	0	0.6383	0	1	0	0	0	0.5711	0	0.4289	0.0001	0.76	0.0002	0.2397																																																																																																																								
motif0334	FXR1	8	0.1983	0.5143	0.2874	0	0.8788	0	0	0.1212	0	0	1	0	0	0.0001	0.9999	0	0	0	0	1	0.0055	0	0.9945	0	0.5117	0	0.3726	0.1157	0.0002	0.0002	0.9996	0																																																																																																																																
motif0335	FXR1	8	0	0.9998	0	0.0002	0	0.7284	0.0005	0.271	0	0.2281	0	0.7719	0	0.0001	0.3896	0.6104	0.001	0	0.7638	0.2352	0	0.9994	0.0003	0.0003	0	0	0.0003	0.9997	0	0	1	0																																																																																																																																
motif0336	FXR1	8	0	0.0005	0	0.9994	0.0004	0.3558	0.6438	0	0	0	0	1	0	0	0.442	0.558	0.0005	0.0002	0.302	0.6974	0	0.9995	0.0005	0	0.0006	0	0	0.9993	0	0	1	0																																																																																																																																
motif0337	FXR1	8	0	1	0	0	0	0.707	0	0.293	0	0.0003	0	0.9997	0	0.7473	0	0.2527	0	0.5061	0	0.4939	0	0.1193	0.0001	0.8806	0	0.9991	0	0.0008	0	0.9999	0	0.0001																																																																																																																																
motif0338	FXR1	8	0	0.0005	0	0.9994	0.0004	0.3558	0.6438	0	0	0	0	1	0	0	0.442	0.558	0.0005	0.0002	0.302	0.6974	0	0.9995	0.0005	0	0.0006	0	0	0.9993	0	0	1	0																																																																																																																																
motif0339	FXR1	8	0	1	0	0	0	0.707	0	0.293	0	0.0003	0	0.9997	0	0.7473	0	0.2527	0	0.5061	0	0.4939	0	0.1193	0.0001	0.8806	0	0.9991	0	0.0008	0	0.9999	0	0.0001																																																																																																																																
motif0340	FXR1	8	0	0.0005	0	0.9994	0.0004	0.3558	0.6438	0	0	0	0	1	0	0	0.442	0.558	0.0005	0.0002	0.302	0.6974	0	0.9995	0.0005	0	0.0006	0	0	0.9993	0	0	1	0																																																																																																																																
motif0341	FXR1	8	0	1	0	0	0	0.707	0	0.293	0	0.0003	0	0.9997	0	0.7473	0	0.2527	0	0.5061	0	0.4939	0	0.1193	0.0001	0.8806	0	0.9991	0	0.0008	0	0.9999	0	0.0001																																																																																																																																
motif0342	FXR1	8	0	0.0005	0	0.9994	0.0004	0.3558	0.6438	0	0	0	0	1	0	0	0.442	0.558	0.0005	0.0002	0.302	0.6974	0	0.9995	0.0005	0	0.0006	0	0	0.9993	0	0	1	0																																																																																																																																
motif0343	FXR1	8	0	1	0	0	0	0.707	0	0.293	0	0.0003	0	0.9997	0	0.7473	0	0.2527	0	0.5061	0	0.4939	0	0.1193	0.0001	0.8806	0	0.9991	0	0.0008	0	0.9999	0	0.0001																																																																																																																																
motif0344	FXR2	7	0.0003	0.0002	0.9991	0.0003	0	0	0.9999	0	0.9999	0	0	0	0	0.9999	0	0	0.0008	0	0.9992	0	0.4275	0	0.5724	0	0.0005	0.0001	0.9994	0.0001																																																																																																																																				
motif0345	FXR2	7	0.0003	0.0002	0.9991	0.0003	0	0	0.9999	0	0.9999	0	0	0	0	0.9999	0	0	0.0008	0	0.9992	0	0.4275	0	0.5724	0	0.0005	0.0001	0.9994	0.0001																																																																																																																																				
motif0346	FXR2	7	0.0003	0.0002	0.9991	0.0003	0	0	0.9999	0	0.9999	0	0	0	0	0.9999	0	0	0.0008	0	0.9992	0	0.4275	0	0.5724	0	0.0005	0.0001	0.9994	0.0001																																																																																																																																				
motif0347	FXR2	10	0.0018	0	0.9982	0	0.4906	0.0002	0.1909	0.3183	0	0	0.9997	0.0002	0.0001	0	0.9999	0	0.3111	0.4751	0.2138	0	0.6748	0.325	0	0.0002	0.3014	0.3463	0.3523	0	0.6142	0.0001	0.0209	0.3648	0.0002	0.0001	0.9993	0.0004	0.0052	0.3656	0.6292	0																																																																																																																								
motif0348	FXR2	10	0	0.7112	0.2888	0	0.0029	0.2843	0.2098	0.5031	0.0002	0.0027	0.9971	0.0001	0	0.6172	0.3828	0	0.2208	0.0003	0.4261	0.3528	0.0002	0.1747	0.8251	0	0	0.999	0.001	0	0.0032	0.1944	0.2404	0.562	0	0.0224	0.9776	0	0	0.5984	0.4016	0																																																																																																																								
motif0349	FXR2	8	0	0.9998	0.0002	0	0.4755	0.1049	0.1339	0.2857	0.0001	0	0.9163	0.0836	0	0.0002	0.9995	0.0003	0.0843	0	0.9155	0.0001	0	0.9997	0.0003	0	0.3822	0.0001	0	0.6176	0	0	1	0																																																																																																																																
motif0350	FXR2	7	0	0.9999	0	0	0.0014	0.9984	0.0001	0.0001	0.9991	0.0004	0.0003	0.0002	0	1	0	0	1	0	0	0	0	0.0001	0.7587	0.2412	0.0001	0.6339	0.366	0																																																																																																																																				
motif0351	FXR2	8	0.0024	0.9747	0.0227	0.0002	0	1	0	0	0	0	0	1	0	0.0002	0.9998	0	0	0.3118	0.6881	0	0.0003	0.9997	0	0	0.273	0.1066	0	0.6203	0	0.3804	0.5277	0.0919																																																																																																																																
motif0352	FXR2	8	0.5826	0	0	0.4174	0	0	1	0	0.0041	0	0.9959	0	0.9998	0	0	0.0002	0	0	1	0	0.4207	0	0.5793	0	0.6714	0	0	0.3286	0	0	1	0																																																																																																																																
motif0353	FXR2	7	0.7548	0	0.2451	0.0001	0.0001	0	0.9999	0	0	0	1	0	0.0002	0	0.0002	0.9996	0.9997	0	0.0003	0	0.799	0.0001	0.201	0	0.0004	0	0.9996	0																																																																																																																																				
motif0354	FXR2	7	0	0.0003	0.9997	0	0	0.9999	0.0001	0	0.0002	0	0	0.9998	0	0	1	0	0	0.8268	0.1732	0	0.3388	0	0.0002	0.661	0	0	1	0																																																																																																																																				
motif0355	FXR2	8	0.5826	0	0	0.4174	0	0	1	0	0.0041	0	0.9959	0	0.9998	0	0	0.0002	0	0	1	0	0.4207	0	0.5793	0	0.6714	0	0	0.3286	0	0	1	0																																																																																																																																
motif0356	FXR2	7	0	0.0004	0.9996	0	0	1	0	0	0.0005	0	0	0.9995	0	0	1	0	0	0.8694	0.1306	0	0.39	0	0	0.61	0	0	1	0																																																																																																																																				
motif0357	FXR2	8	0.5826	0	0	0.4174	0	0	1	0	0.0041	0	0.9959	0	0.9998	0	0	0.0002	0	0	1	0	0.4207	0	0.5793	0	0.6714	0	0	0.3286	0	0	1	0																																																																																																																																
motif0358	FXR2	7	0	0.0004	0.9996	0	0	1	0	0	0.0005	0	0	0.9995	0	0	1	0	0	0.8694	0.1306	0	0.39	0	0	0.61	0	0	1	0																																																																																																																																				
motif0359	FXR2	8	0.5826	0	0	0.4174	0	0	1	0	0.0041	0	0.9959	0	0.9998	0	0	0.0002	0	0	1	0	0.4207	0	0.5793	0	0.6714	0	0	0.3286	0	0	1	0																																																																																																																																
motif0360	FXR2	7	0	0.0005	0.9995	0	0	0.9999	0.0001	0	0.0003	0	0	0.9997	0	0	1	0	0	0.8266	0.1733	0	0.3389	0	0	0.6611	0	0	1	0																																																																																																																																				
motif0361	FXR2	8	0.4434	0	0.0031	0.5535	0.0001	0.0006	0.9992	0	0.0001	0.9997	0.0001	0	0.4182	0	0	0.5818	0	0	1	0	0	0.6965	0.3035	0	0.0003	0	0	0.9997	0	0	1	0																																																																																																																																
motif0362	HNRNPA1	10	0.0801	0.0972	0.8224	0.0003	0.7006	0.0023	0.2554	0.0417	0.0315	0.0002	0.9673	0.001	0.0066	0.0026	0.9906	0.0003	0.5449	0.2987	0.1507	0.0056	0.7023	0.0012	0.1468	0.1498	0.0208	0.0002	0.9779	0.0011	0.2091	0.1704	0.6149	0.0055	0.436	0.0103	0.2992	0.2545	0.0273	0.0027	0.9691	0.0009																																																																																																																								
motif0363	HNRNPA1	10	0.0009	0.9956	0.0032	0.0003	0.3095	0.1715	0.0003	0.5187	0.2609	0.0001	0.5706	0.1684	0.0007	0.0029	0.9961	0.0002	0.2993	0.334	0.3524	0.0142	0.0182	0.9523	0.029	0.0004	0.2352	0.0668	0.0001	0.6979	0.2465	0.0001	0.6896	0.0639	0.0009	0.0005	0.9966	0.002	0.8631	0.0359	0.097	0.004																																																																																																																								
motif0364	HNRNPA1	10	0.001	0.0001	0.9988	0.0001	0.0001	0.01	0.7121	0.2779	0.67	0.0009	0.329	0.0001	0.9973	0.0001	0	0.0025	0.0001	0.0004	0.9995	0	0.2566	0.2458	0.3686	0.129	0.9799	0.0176	0.0025	0	0.3389	0.2124	0.3989	0.0498	0.3425	0.282	0.3752	0.0004	0.0001	0.9994	0.0005	0.0001																																																																																																																								
motif0365	HNRNPA1	10	0.0053	0.981	0.0134	0.0003	0.2622	0.1282	0.0002	0.6094	0.2272	0.0001	0.6296	0.1431	0.0136	0.0383	0.948	0.0002	0.3804	0.3347	0.2614	0.0235	0.0383	0.9313	0.029	0.0014	0.1771	0.0286	0.0004	0.7938	0.2121	0.0001	0.7337	0.0541	0.0064	0.0116	0.9677	0.0143	0.8626	0.0484	0.0747	0.0143																																																																																																																								
motif0366	HNRNPA1	7	0	0	0	0.9999	0.9999	0	0	0	0	0	0.9999	0	0	0	0	0.9999	0	0	0.9999	0	0.9999	0	0	0	0.9999	0	0	0																																																																																																																																				
motif0367	HNRNPA1	10	0.0034	0.9936	0.0027	0.0003	0.3237	0.1376	0.0002	0.5385	0.2239	0.0001	0.6138	0.1622	0.0007	0.003	0.9961	0.0002	0.2785	0.3118	0.3895	0.0202	0.0596	0.9061	0.0338	0.0005	0.1676	0.0046	0.0001	0.8277	0.1644	0.0001	0.7787	0.0568	0.0006	0.0006	0.996	0.0029	0.7227	0.0847	0.1713	0.0213																																																																																																																								
motif0368	HNRNPA1	10	0.0051	0.9809	0.0137	0.0003	0.2625	0.1285	0.0003	0.6086	0.1896	0.0002	0.6612	0.149	0.0128	0.0328	0.9542	0.0002	0.3367	0.3102	0.3241	0.0289	0.0408	0.9124	0.0438	0.003	0.1176	0.0186	0.0002	0.8637	0.1652	0.0001	0.7836	0.0511	0.0061	0.0382	0.9525	0.0031	0.7958	0.0599	0.1276	0.0166																																																																																																																								
motif0369	HNRNPA1	8	0.9999	0	0	0	0	0	0	0.9999	0	0	0	0.9999	0	0	0	0.9999	0.9999	0	0	0	0	0	0	0.9999	0	0	0	0.9999	0	0	0	0.9999																																																																																																																																
motif0370	HNRNPA1	8	0.5835	0.0232	0.265	0.1282	0.0027	0.0002	0.9961	0.0009	0.0958	0.0002	0.9031	0.0009	0.0116	0.1938	0.7935	0.0011	0.1006	0.8806	0.0184	0.0004	0.5379	0.0167	0.0373	0.4081	0.0003	0.0002	0.9991	0.0004	0.0021	0.0812	0.9163	0.0004																																																																																																																																
motif0371	HNRNPA1	8	0	0.9999	0	0	0	0	0.9999	0	0.1925	0.2208	0.1499	0.4368	0.6432	0.0003	0.3565	0	0	0	0.9999	0	0	0	0.9999	0	0.0021	0.0739	0.1104	0.8136	0	0.9999	0	0																																																																																																																																
motif0372	HNRNPA1	7	0	0	0.9999	0	0	0	0	0.9999	0	0	0	0.9999	0	0	0	0.9999	0.9999	0	0	0	0	0	0.9999	0	0.9999	0	0	0																																																																																																																																				
